moncloa_id,source,title,pdf_url,pdf_filename,section,subsection,is_boe,include_in_comparison
moncloa_0076,moncloa,Información integrada (5 de abril de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_47_R.pdf,Documento_47_R.pdf,defensa,cni,False,True
moncloa_0077,moncloa,Vista oral 2/81 del Consejo Supremo de Justicia Militar (30 de marzo de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_48_R.pdf,Documento_48_R.pdf,defensa,cni,False,True
moncloa_0078,moncloa,Vista oral 2/81 del Consejo Supremo de Justicia Militar (29 de marzo de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_49_R.pdf,Documento_49_R.pdf,defensa,cni,False,True
moncloa_0079,moncloa,Vista oral 2/81 del Consejo Supremo de Justicia Militar (26 de marzo de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_50_R.pdf,Documento_50_R.pdf,defensa,cni,False,True
moncloa_0080,moncloa,Vista oral 2/81 del Consejo Supremo de Justicia Militar (24 de marzo de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_51_R.pdf,Documento_51_R.pdf,defensa,cni,False,True
moncloa_0081,moncloa,Vista oral 2/81 del Consejo Supremo de Justicia Militar (22 de marzo de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_52_R.pdf,Documento_52_R.pdf,defensa,cni,False,True
moncloa_0082,moncloa,Vista oral 2/81 del Consejo Supremo de Justicia Militar (23 de marzo de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_53_R.pdf,Documento_53_R.pdf,defensa,cni,False,True
moncloa_0083,moncloa,Vista oral 2/81 del Consejo Supremo de Justicia Militar (18 de marzo de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_54_R.pdf,Documento_54_R.pdf,defensa,cni,False,True
moncloa_0084,moncloa,Vista oral 2/81 del Consejo Supremo de Justicia Militar (17 de marzo de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_55_R.pdf,Documento_55_R.pdf,defensa,cni,False,True
moncloa_0085,moncloa,Vista oral 2/81 del Consejo Supremo de Justicia Militar (16 de marzo de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_56_R.pdf,Documento_56_R.pdf,defensa,cni,False,True
moncloa_0086,moncloa,Vista oral 2/81 del Consejo Supremo de Justicia Militar (15 de marzo de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_57_R.pdf,Documento_57_R.pdf,defensa,cni,False,True
moncloa_0087,moncloa,Vista oral 2/81 del Consejo Supremo de Justicia Militar (12 de marzo de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_58_R.pdf,Documento_58_R.pdf,defensa,cni,False,True
moncloa_0088,moncloa,Vista oral 2/81 del Consejo Supremo de Justicia Militar (11 de marzo de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_59_R.pdf,Documento_59_R.pdf,defensa,cni,False,True
moncloa_0089,moncloa,Vista oral 2/81 del Consejo Supremo de Justicia Militar (9 de marzo de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_60_R.pdf,Documento_60_R.pdf,defensa,cni,False,True
moncloa_0090,moncloa,Vista oral 2/81 del Consejo Supremo de Justicia Militar (8 de marzo de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_61_R.pdf,Documento_61_R.pdf,defensa,cni,False,True
moncloa_0091,moncloa,Vista oral 2/81 del Consejo Supremo de Justicia Militar (5 de marzo de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_62_R.pdf,Documento_62_R.pdf,defensa,cni,False,True
moncloa_0092,moncloa,Vista oral 2/81 del Consejo Supremo de Justicia Militar (2 de marzo de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_63_R.pdf,Documento_63_R.pdf,defensa,cni,False,True
moncloa_0093,moncloa,Información integrada (16 de marzo de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_64_R.pdf,Documento_64_R.pdf,defensa,cni,False,True
moncloa_0094,moncloa,Información integrada (11 de marzo de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_65_R.pdf,Documento_65_R.pdf,defensa,cni,False,True
moncloa_0095,moncloa,Vista oral 2/81 del Consejo Supremo de Justicia Militar (26 de febrero de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_66_R.pdf,Documento_66_R.pdf,defensa,cni,False,True
moncloa_0096,moncloa,Vista oral 2/81 del Consejo Supremo de Justicia Militar (25 de febrero de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_67_R.pdf,Documento_67_R.pdf,defensa,cni,False,True
moncloa_0097,moncloa,Vista oral 2/81 del Consejo Supremo de Justicia Militar (24 de febrero de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_68_R.pdf,Documento_68_R.pdf,defensa,cni,False,True
moncloa_0098,moncloa,Vista oral 2/81 del Consejo Supremo de Justicia Militar (22 de febrero de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_69_R.pdf,Documento_69_R.pdf,defensa,cni,False,True
moncloa_0099,moncloa,Vista oral 2/81 del Consejo Supremo de Justicia Militar (20 de febrero de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_70_R.pdf,Documento_70_R.pdf,defensa,cni,False,True
moncloa_0100,moncloa,Vista oral 2/81 del Consejo Supremo de Justicia Militar (19 de febrero de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_71_R.pdf,Documento_71_R.pdf,defensa,cni,False,True
moncloa_0101,moncloa,Semestral de la amenaza interior (10 de febrero de 1981; 9 de marzo de 1981).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_72_R.pdf,Documento_72_R.pdf,defensa,cni,False,True
moncloa_0102,moncloa,Relaciones entre algunos militares y paisanos armados (14 de abril de 1981).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_73_R.pdf,Documento_73_R.pdf,defensa,cni,False,True
moncloa_0103,moncloa,Referencias en los medios de comunicación social a personal del centro vinculadas los hechos del 23-F (30 de abril de 1981).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_74_R.pdf,Documento_74_R.pdf,defensa,cni,False,True
moncloa_0104,moncloa,Procesamiento de un jefe (22 de mayo de 1981).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_75_R.pdf,Documento_75_R.pdf,defensa,cni,False,True
moncloa_0105,moncloa,Comentarios efectuados por el Capitán de la Guardia Civil Sánchez Valiente en Roma el 9 de junio de 1981 (30 de junio de 1981).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_76_R.pdf,Documento_76_R.pdf,defensa,cni,False,True
moncloa_0106,moncloa,Capitán Sánchez Valiente (2 de junio de 1981).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_77_R.pdf,Documento_77_R.pdf,defensa,cni,False,True
moncloa_0107,moncloa,Traslado de un escrito.,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_78_R.pdf,Documento_78_R.pdf,defensa,cni,False,True
moncloa_0108,moncloa,"Interesando comparecencia del capitán de la Guardia Civil José Ramón Tostón de la Calle, un cabo 1º, dos guardias y un paisano comprendidos en la causa 2/81 (5 de enero de 1982).",https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_79_R.pdf,Documento_79_R.pdf,defensa,cni,False,True
moncloa_0109,moncloa,Solicitando datos sobre el Cte. Cortina y equipos de transmisiones (8 de enero de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_80_R.pdf,Documento_80_R.pdf,defensa,cni,False,True
moncloa_0110,moncloa,Certificación solicitada para su unión a la causa 2/81 del CSJM (12 de enero de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_81_R.pdf,Documento_81_R.pdf,defensa,cni,False,True
moncloa_0111,moncloa,Comparecimiento en Consejo Supremo un oficial y dos guardias (12 de enero de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_82_R.pdf,Documento_82_R.pdf,defensa,cni,False,True
moncloa_0112,moncloa,Sobre entrevistas de S.M el Rey con militares implicados en el 23-F (5 de febrero de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_83_R.pdf,Documento_83_R.pdf,defensa,cni,False,True
moncloa_0113,moncloa,Revisión de la sentencia dictada en la causa 2/81 del CSJM (19 de octubre de 1987).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_84_R.pdf,Documento_84_R.pdf,defensa,cni,False,True
moncloa_0114,moncloa,RESERVADO: parte por abandono de destino del Cap. Sánchez Valiente.,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/Causa_9481_Reservado_parte_por_abandono_de_destino_del_Cap_Sanchez_Valiente.pdf,Causa_9481_Reservado_parte_por_abandono_de_destino_del_Cap_Sanchez_Valiente.pdf,defensa,,False,True
moncloa_0115,moncloa,RESERVADO: Hoja de servicios del Cap. Sánchez Valiente.,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/Causa_9481_Reservado_Hoja_de_servicios_del_Cap_Sanchez_Valiente.pdf,Causa_9481_Reservado_Hoja_de_servicios_del_Cap_Sanchez_Valiente.pdf,defensa,,False,True
moncloa_0116,moncloa,RESERVADO: Informe de Asesoría Jurídica General sobre su situación administrativa del Cap. Sánchez Valiente.,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/Causa_9481_reservado_Informe_de_Asesoria_Juridica_General_sobre_situacion_administrativa_del_Cap_Sanchez_Valiente.pdf,Causa_9481_reservado_Informe_de_Asesoria_Juridica_General_sobre_situacion_administrativa_del_Cap_Sanchez_Valiente.pdf,defensa,,False,True
moncloa_0117,moncloa,SECRETO: oficio dando cuenta toma de declaración.,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/Carpeta_21800_Secreto_oficio_dando_cuenta_toma_de_declaracion_1.pdf,Carpeta_21800_Secreto_oficio_dando_cuenta_toma_de_declaracion_1.pdf,defensa,,False,True
moncloa_0118,moncloa,SECRETO: oficio dando cuenta toma de declaración.,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/Carpeta_21800_Secreto_oficio_dando_cuenta_toma_de_declaracion_2.pdf,Carpeta_21800_Secreto_oficio_dando_cuenta_toma_de_declaracion_2.pdf,defensa,,False,True
moncloa_0119,moncloa,RESERVADO: oficio dando cuenta toma de declaración.,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/Carpeta_21800_Reservado_oficio_dando_cuenta_toma_de_declaracion_3.pdf,Carpeta_21800_Reservado_oficio_dando_cuenta_toma_de_declaracion_3.pdf,defensa,,False,True
moncloa_0120,moncloa,RESERVADO: oficio dando cuenta toma de declaración.,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/Carpeta_21800_Reservado_oficio_dando_cuenta_toma_de_declaracion_4.pdf,Carpeta_21800_Reservado_oficio_dando_cuenta_toma_de_declaracion_4.pdf,defensa,,False,True
moncloa_0121,moncloa,RESERVADO: comunicación del procesamiento de Milans.,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/Carpeta_21800_Reservado_comunicacion_del_procesamiento_de_Milans.pdf,Carpeta_21800_Reservado_comunicacion_del_procesamiento_de_Milans.pdf,defensa,,False,True
moncloa_0122,moncloa,RESERVADO: comunicación procesamiento implicado.,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/Carpeta_21800_Reservado_comunicacion_procesamiento_de_implicado_1.pdf,Carpeta_21800_Reservado_comunicacion_procesamiento_de_implicado_1.pdf,defensa,,False,True
moncloa_0123,moncloa,RESERVADO: comunicación procesamiento implicado.,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/Carpeta_21800_Reservado_comunicacion_procesamiento_de_implicado_2.pdf,Carpeta_21800_Reservado_comunicacion_procesamiento_de_implicado_2.pdf,defensa,,False,True
moncloa_0124,moncloa,RESERVADO: comunicación procesamiento implicado.,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/Carpeta_21800_Reservado_comunicacion_procesamiento_de_implicado_3.pdf,Carpeta_21800_Reservado_comunicacion_procesamiento_de_implicado_3.pdf,defensa,,False,True
moncloa_0125,moncloa,RESERVADO: comunicación procesamiento implicado.,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/Carpeta_21800_Reservado_comunicacion_procesamiento_de_implicado_4.pdf,Carpeta_21800_Reservado_comunicacion_procesamiento_de_implicado_4.pdf,defensa,,False,True
moncloa_0126,moncloa,RESERVADO: comunicación procesamiento implicado.,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/Carpeta_21800_Reservado_comunicacion_procesamiento_de_implicado_5.pdf,Carpeta_21800_Reservado_comunicacion_procesamiento_de_implicado_5.pdf,defensa,,False,True
moncloa_0127,moncloa,RESERVADO: comunicación procesamiento implicado.,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/Carpeta_21800_Reservado_comunicacion_procesamiento_de_implicado_6.pdf,Carpeta_21800_Reservado_comunicacion_procesamiento_de_implicado_6.pdf,defensa,,False,True
moncloa_0128,moncloa,SECRETO: comunicación procesamiento implicado.,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/Carpeta_21800_Secreto_comunicacion_procesamiento_de_implicado_1.pdf,Carpeta_21800_Secreto_comunicacion_procesamiento_de_implicado_1.pdf,defensa,,False,True
moncloa_0129,moncloa,SECRETO: comunicación procesamiento implicado.,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/Carpeta_21800_Secreto_comunicacion_procesamiento_de_implicado_2.pdf,Carpeta_21800_Secreto_comunicacion_procesamiento_de_implicado_2.pdf,defensa,,False,True
moncloa_0130,moncloa,SECRETO: traslado de peticiones de los Abogados de los condenados.,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/Carpeta_21800_Secreto_traslado_de_peticiones_de_los_Abogados_de_los_condenados.pdf,Carpeta_21800_Secreto_traslado_de_peticiones_de_los_Abogados_de_los_condenados.pdf,defensa,,False,True
moncloa_0131,moncloa,SECRETO: informe jurídico sobre recurso contra la desestimación de la recusación del Ministro de Defensa.,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/Carpeta_21800_Secreto_informe_juridico_sobre_recurso_contra_la_desestimacion_de_la_recusacion_del_Ministro_de_Defensa.pdf,Carpeta_21800_Secreto_informe_juridico_sobre_recurso_contra_la_desestimacion_de_la_recusacion_del_Ministro_de_Defensa.pdf,defensa,,False,True
moncloa_0132,moncloa,SECRETO: comunicando sanción a consejeros del Consejo Supremo de Justicia Militar.,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/Carpeta_21801_Secreto_comunicando_sancion_a_consejeros_del_Consejo_Supremo_de_Justicia_Militar.pdf,Carpeta_21801_Secreto_comunicando_sancion_a_consejeros_del_Consejo_Supremo_de_Justicia_Militar.pdf,defensa,,False,True
moncloa_0133,moncloa,SECRETO: comunicando levantamiento de incomunicación de Tejero.,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/Carpeta_21802_Secreto_comunicando_levantamiento_de_incomunicacion_de_Tejero.pdf,Carpeta_21802_Secreto_comunicando_levantamiento_de_incomunicacion_de_Tejero.pdf,defensa,,False,True
moncloa_0134,moncloa,SECRETO: copia de telex dando instrucciones sobre medidas de seguridad con las visitas a Tejero.,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/Carpeta_21802_Secreto_copita_de_telex_dando_instrucciones_sobre_medidas_de_seguridad_con_las_visitas_a_Tejero.pdf,Carpeta_21802_Secreto_copita_de_telex_dando_instrucciones_sobre_medidas_de_seguridad_con_las_visitas_a_Tejero.pdf,defensa,,False,True
moncloa_0135,moncloa,RESERVADO: dación en cuenta de recurso de queja de Milans del Bosch sobre su detención.,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/Carpeta_21804_Reservado_dacion_en_cuenta_de_recurso_de_queja_de_Milans_del_Bosch_sobre_su_detencion.pdf,Carpeta_21804_Reservado_dacion_en_cuenta_de_recurso_de_queja_de_Milans_del_Bosch_sobre_su_detencion.pdf,defensa,,False,True
moncloa_0136,moncloa,SECRETO: información sobre circunstancias de la detención de Milans del Bosch.,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/Carpeta_21804_Secreto_informacion_sobre_circunstancias_de_la_detencion_de_Milans_del_Bosch.pdf,Carpeta_21804_Secreto_informacion_sobre_circunstancias_de_la_detencion_de_Milans_del_Bosch.pdf,defensa,,False,True
moncloa_0137,moncloa,SECRETO: distribución de los procesados por la Causa 2/81 en diferentes Unidades militares durante el juicio.,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/Carpeta_21804_Secreto_distribucion_de_los_procesados_por_la_causa_2_81_en_diferentes_unidades_militares_durante_el_juicio.pdf,Carpeta_21804_Secreto_distribucion_de_los_procesados_por_la_causa_2_81_en_diferentes_unidades_militares_durante_el_juicio.pdf,defensa,,False,True
moncloa_0138,moncloa,D.1._AGMAE_R39017_Exp._4,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/exteriores/AGMAE-R39017/D.1._AGMAE_R39017_Exp._4.pdf,D.1._AGMAE_R39017_Exp._4.pdf,exteriores,,False,True
moncloa_0139,moncloa,D.3._AGMAE_R39017_Exp._4,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/exteriores/AGMAE-R39017/D.3._AGMAE_R39017_Exp._4.pdf,D.3._AGMAE_R39017_Exp._4.pdf,exteriores,,False,True
moncloa_0140,moncloa,D.8._AGMAE_R39017_Exp._4,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/exteriores/AGMAE-R39017/D.8._AGMAE_R39017_Exp._4.pdf,D.8._AGMAE_R39017_Exp._4.pdf,exteriores,,False,True
moncloa_0141,moncloa,D.14._AGMAE_R39017_Exp._4,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/exteriores/AGMAE-R39017/D.14._AGMAE_R39017_Exp._4.pdf,D.14._AGMAE_R39017_Exp._4.pdf,exteriores,,False,True
moncloa_0142,moncloa,D.15._AGMAE_R40201_Exp._215,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/exteriores/AGMAE-40201/D.15._AGMAE_R40201_Exp._215.pdf,D.15._AGMAE_R40201_Exp._215.pdf,exteriores,,False,True
moncloa_0143,moncloa,D.18._AGA-83-07633_exp._4,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/exteriores/AGA-83-07633/D.18._AGA-83-07633_exp._4.pdf,D.18._AGA-83-07633_exp._4.pdf,exteriores,,False,True
moncloa_0144,moncloa,D.19._AGA-83-07633_exp._4,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/exteriores/AGA-83-07633/D.19._AGA-83-07633_exp._4.pdf,D.19._AGA-83-07633_exp._4.pdf,exteriores,,False,True
moncloa_0145,moncloa,D.20._AGA-83-07633_exp._4,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/exteriores/AGA-83-07633/D.20._AGA-83-07633_exp._4.pdf,D.20._AGA-83-07633_exp._4.pdf,exteriores,,False,True
moncloa_0146,moncloa,D.21._AGA-83-07633_exp._4,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/exteriores/AGA-83-07633/D.21._AGA-83-07633_exp._4.pdf,D.21._AGA-83-07633_exp._4.pdf,exteriores,,False,True
moncloa_0147,moncloa,D.22._AGA-83-07633_exp._4,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/exteriores/AGA-83-07633/D.22._AGA-83-07633_exp._4.pdf,D.22._AGA-83-07633_exp._4.pdf,exteriores,,False,True
moncloa_0148,moncloa,D.23._AGA-83-07633_exp._4,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/exteriores/AGA-83-07633/D.23._AGA-83-07633_exp._4.pdf,D.23._AGA-83-07633_exp._4.pdf,exteriores,,False,True
moncloa_0149,moncloa,D.24._AGA-83-07633_exp._4,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/exteriores/AGA-83-07633/D.24._AGA-83-07633_exp._4.pdf,D.24._AGA-83-07633_exp._4.pdf,exteriores,,False,True
moncloa_0150,moncloa,D.25._AGA-83-08764_exp._5,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/exteriores/AGA-83-08764/D.25._AGA-83-08764_exp._5.pdf,D.25._AGA-83-08764_exp._5.pdf,exteriores,,False,True
moncloa_0151,moncloa,D.26._AGA-83-09301_exp._5,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/exteriores/AGA-83-09301/D.26._AGA-83-09301_exp._5.pdf,D.26._AGA-83-09301_exp._5.pdf,exteriores,,False,True
moncloa_0152,moncloa,D.27._AGA-83-09301_exp._5,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/exteriores/AGA-83-09301/D.27._AGA-83-09301_exp._5.pdf,D.27._AGA-83-09301_exp._5.pdf,exteriores,,False,True
moncloa_0153,moncloa,D.28._AGA-83-09301_exp._5,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/exteriores/AGA-83-09301/D.28._AGA-83-09301_exp._5.pdf,D.28._AGA-83-09301_exp._5.pdf,exteriores,,False,True
moncloa_0154,moncloa,D.29._AGA-83-09301_exp._5,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/exteriores/AGA-83-09301/D.29._AGA-83-09301_exp._5.pdf,D.29._AGA-83-09301_exp._5.pdf,exteriores,,False,True
moncloa_0155,moncloa,D.30._AGA-83-09301_exp._5,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/exteriores/AGA-83-09301/D.30._AGA-83-09301_exp._5.pdf,D.30._AGA-83-09301_exp._5.pdf,exteriores,,False,True
moncloa_0156,moncloa,D.31._AGA-83-09301_exp._5,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/exteriores/AGA-83-09301/D.31._AGA-83-09301_exp._5.pdf,D.31._AGA-83-09301_exp._5.pdf,exteriores,,False,True
